codigo_depto;nombre_depto;cod_mun;nombre_mun;grupo_cultivo;sub_grupo_cultivo;cultivo;sistema_productivo;anio;periodo;area_sembrada;area_cosechada;produccion;rendimiento;estado_fisico_produccion;nombre_cientifico;ciclo_cultivo
25;CUNDINAMARCA;25867;VIANI;TUBERCULOS Y PLATANOS;YUCA;YUCA;YUCA;2018;2018;1;1;5;9;TUBERCULO FRESCO;MANIHOT ESCULENTA;ANUAL
25;CUNDINAMARCA;25430;MADRID;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;300;300;10500;35;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25745;SIMIJACA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;180;180;3780;21;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25260;EL ROSAL;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;150;150;5550;37;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25845;UNE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;120;120;4440;37;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25286;FUNZA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;110;110;3300;30;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25793;TAUSA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;110;110;3300;30;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25407;LENGUAZAQUE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;90;90;1890;21;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25099;BOJACA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;80;80;2240;28;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25769;SUBACHOQUE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;80;80;2560;32;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25899;ZIPAQUIRA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;80;80;2000;25;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25740;SIBATE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;65;65;2275;35;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25841;UBAQUE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;63;63;1134;18;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25269;FACATATIVA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;52;52;1300;25;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25785;TABIO;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;40;40;1000;25;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25312;GRANADA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;25;25;500;20;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25799;TENJO;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;25;25;600;24;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25326;GUATAVITA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;15;15;270;18;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25377;LA CALERA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;15;15;270;18;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25873;VILLAPINZON;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;15;15;420;28;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25200;COGUA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;12;12;300;25;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25183;CHOCONTA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;11;11;280;25.48;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25322;GUASCA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;11;11;242;22;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25214;COTA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;9;9;252;28;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25898;ZIPACON;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;7;7;140;20;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25126;CAJICA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;4;4;92;23;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25736;SESQUILE;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;3;3;54;18;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25295;GACHANCIPA;HORTALIZAS;ZANAHORIA;ZANAHORIA;ZANAHORIA;2018;2018A;2;2;61;30.72;HORTALIZA FRESCA;UMBELLIFERAE;TRANSITORIO
25;CUNDINAMARCA;25436;MANTA;HORTALIZAS;CALABACIN;CALABACIN;ZUCCHINI;2018;2018A;15;15;150;10;HORTALIZA FRESCA;CUCURBITA PEPO;TRANSITORIO
25;CUNDINAMARCA;25807;TIBIRITA;HORTALIZAS;CALABACIN;CALABACIN;ZUCCHINI;2018;2018A;6;6;50;8.27;HORTALIZA FRESCA;CUCURBITA PEPO;TRANSITORIO
25;CUNDINAMARCA;25524;PANDI;HORTALIZAS;CALABACIN;CALABACIN;ZUCCHINI;2018;2018A;5;5;25;5;HORTALIZA FRESCA;CUCURBITA PEPO;TRANSITORIO
